instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SZ000425,0.021243916331498768,0.75,,2026-05-27,-0.020920468,0.042887047,-0.4878039,0.0,0.0,0.021966578,0.5121961,0.0010461092,0.024392195,1.0213674,1.0213674,0.97756404,0.9899142,1.0128206,1.1239235,1.0427432,1.1335571,1.3205129,1.0245755,1.033657,1.0639445,1.0690897,1.1218853,0.015687348,0.033769473,0.047042098,0.04192618,0.08753662,-0.0049141254,-0.006391016,-0.004225896,-0.0022454434,-0.003981944,0.24532026,0.32832402,0.282444,0.2222979,0.6311181,-0.014747251,-0.004897331,-0.023798423,-0.03653074,-0.004417922,1.0758483,1.1292839,1.1816304,1.1816304,1.3344058,0.97756404,0.9722222,0.9722222,0.9722222,0.9722222,1.0333431,1.0523573,1.1019218,1.1081302,1.1722327,1.0179439,1.0094001,1.0205079,1.0301367,1.0608914,0.2,0.1,0.05,0.033333335,0.016666668,0.2282761,0.17685926,0.1326492,0.1326492,0.076695405,0.2,0.1,0.45,0.6333333,0.13333334,1.0,0.5,0.75,0.8333333,0.9166667,-0.8,-0.4,-0.3,-0.2,-0.78333336,-0.5797946,-0.59794587,0.21685918,0.06932854,-0.14191002,-0.379447,-0.5788535,-0.07768357,-0.14259607,-0.12420653,0.6,0.4,0.5,0.43333334,0.41666666,0.4,0.6,0.5,0.56666666,0.5833333,0.2,-0.2,0.0,-0.13333334,-0.16666667,0.41178414,0.19149718,0.46182588,0.40712547,0.39754257,0.5882159,0.80850285,0.5381741,0.5928745,0.60245746,-0.17643175,-0.61700565,-0.07634822,-0.18574902,-0.20491488,0.85631466,0.85219556,0.9209348,0.87289983,0.75731224,0.28901428,0.2900496,0.31826088,0.33138046,0.31559485,0.65569663,1.5168836,1.2873495,1.3751293,1.3670515,0.51634,0.52824605,0.5481364,0.52636147,0.5105087,0.48366,0.47175395,0.45186356,0.4736385,0.4894913,0.03268,0.056492083,0.09627288,0.05272297,0.021017374
SH600887,0.02060247806540207,0.625,,2026-05-27,0.0071888063,0.034808934,0.20652187,0.013999304,0.4021756,0.013620825,0.39130253,0.0068103266,0.19564882,0.9928625,1.0138993,0.9793389,0.99536896,1.0187814,1.0480832,0.9485339,0.9819662,0.98121864,0.99496573,1.0122461,1.0155894,0.9970068,0.9914283,0.009013978,0.02040001,0.029985048,0.03653759,0.027838923,0.0003758712,-0.0059650545,0.00014689106,0.0024116673,0.0006033558,0.0043469556,0.7837536,0.00083994196,0.33764216,0.14326563,0.004282498,0.014596591,-0.01698485,-0.031975955,-0.009227318,1.0259193,1.0514661,1.0668685,1.0668685,1.0668685,0.9770855,0.9770855,0.9447773,0.9440264,0.9440264,1.0010517,1.027572,1.0384682,1.0338835,1.0112705,0.9863264,0.9961678,0.995867,0.9581522,0.9649138,0.8,0.4,0.35,0.56666666,0.7,0.4692346,0.30807096,0.45230657,0.45565438,0.45565438,0.2,0.2,0.45,0.6333333,0.81666666,0.6,0.8,0.05,0.3,0.65,-0.4,-0.6,0.4,0.33333334,0.16666667,-0.09821038,-0.4300441,0.1610932,0.44625986,0.38208255,-0.51334023,-0.35465723,0.48252186,0.2697014,0.14188126,0.6,0.3,0.4,0.36666667,0.46666667,0.4,0.7,0.55,0.6,0.5,0.2,-0.4,-0.15,-0.23333333,-0.033333335,0.3134485,0.19812241,0.6335361,0.5373878,0.52227974,0.6865515,0.8018776,0.3664639,0.4626122,0.47772026,-0.37310305,-0.6037552,0.26707223,0.074775554,0.0445595,0.93506044,0.8442902,1.2208287,1.0413594,0.8626424,0.12765418,0.14525913,0.70806366,0.6339548,0.5023327,0.9021266,0.9677737,1.9046377,2.1521773,2.3182402,0.6872635,0.47698113,0.51981676,0.52699685,0.50788116,0.3127365,0.5230189,0.4801832,0.47300312,0.49211884,0.37452698,-0.046037756,0.03963355,0.053993735,0.01576233
SH600016,0.020553357218143577,0.75,,2026-05-27,-0.008522694,0.017045455,-0.499998,0.008522762,0.500002,0.0,0.0,-0.017045455,-1.0,1.008596,1.017192,1.0,1.0083349,1.0200655,1.0458307,1.0744847,1.0658963,1.111727,1.0074484,1.0183245,1.039245,1.0486987,1.0753956,0.0043476564,0.01337123,0.024027662,0.023875477,0.0360863,-0.0022954422,-0.004232675,-0.0039812396,-0.002395471,-0.0019079272,0.69688696,0.9185409,0.9609077,0.7801524,0.85258716,-0.0028575698,0.0007225737,-0.0014232008,-0.013964372,-0.019111706,1.025804,1.0486723,1.0801916,1.0801916,1.1518736,1.0,1.0,1.0,1.0,1.0,1.0091661,1.0274827,1.0578856,1.0693473,1.111727,1.0068706,1.0085883,1.0108994,1.0223141,1.0567302,0.2,0.1,0.05,0.033333335,0.016666668,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.05,0.26666668,0.18333334,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.95,-0.73333335,-0.81666666,-0.68565136,0.38798237,-0.12757115,-0.08807096,0.59209085,-0.8799688,-0.62249297,-0.49808234,-0.13531134,-0.1501621,0.0,0.1,0.1,0.2,0.26666668,0.6,0.7,0.65,0.53333336,0.55,-0.6,-0.6,-0.55,-0.33333334,-0.28333333,0.0,0.055976488,0.06636367,0.21941492,0.37252805,1.0,0.9440235,0.9336363,0.7805851,0.627472,-1.0,-0.88804704,-0.8672727,-0.56117016,-0.2549439,0.71106035,0.785458,0.741292,0.7302491,0.95204705,0.1823996,0.21131298,0.18696618,0.18880045,0.36190456,1.1515841,0.91331786,1.0648258,1.1016248,1.2857505,0.76078355,0.5496394,0.5259956,0.53604394,0.49513134,0.23921648,0.45036057,0.4740044,0.46395606,0.5048687,0.52156705,0.09927884,0.051991228,0.07208787,-0.009737343
SH601390,0.02009913584573515,1.0,,2026-05-27,-0.01252608,0.020876825,-0.5999993,0.0041754073,0.20000203,0.0041753366,0.19999865,-0.012526151,-0.6000027,1.012685,1.0169133,0.9957717,1.0042754,1.0207407,1.08,1.1022222,1.1125927,1.3007407,1.0041481,1.0241481,1.0545186,1.0747654,1.1328149,0.006491523,0.024602817,0.036261994,0.041524768,0.07965648,0.00029629323,-0.0072817104,-0.0056429976,-0.0044085206,-0.0043249466,0.0052082315,0.8029871,0.8475872,0.8735203,0.8991229,-0.0047407346,0.00861954,-0.00091005163,-0.0108419,-0.0052289106,1.0270588,1.0820929,1.1081482,1.131205,1.3445362,0.987315,0.987315,0.987315,0.987315,0.987315,1.0077037,1.045926,1.0853333,1.1134815,1.2103704,1.0,1.0,1.0130371,1.0314074,1.0752592,0.4,0.2,0.1,0.06666667,0.033333335,0.3191683,0.13383894,0.104979254,0.08815747,0.03551014,0.2,0.1,0.15,0.1,0.016666668,0.4,0.7,0.85,0.9,0.95,-0.2,-0.6,-0.7,-0.8,-0.93333334,0.48981714,0.38615525,0.14825326,0.02895145,0.79537797,0.50786316,-0.34580177,-0.40134206,-0.37035716,-0.21282248,0.2,0.2,0.3,0.33333334,0.36666667,0.6,0.7,0.65,0.6,0.56666666,-0.4,-0.5,-0.35,-0.26666668,-0.2,0.29411757,0.18604632,0.2802547,0.29347813,0.30812857,0.70588243,0.8139537,0.7197453,0.70652187,0.69187146,-0.41176486,-0.6279074,-0.4394906,-0.4130437,-0.38374287,1.1605754,1.2848678,1.3800169,1.3275497,2.099395,0.2068188,0.37288377,0.57256395,0.47920704,1.1973983,0.66294044,0.7399564,1.2795242,1.4640229,1.332057,0.46815088,0.456656,0.49934015,0.4880598,0.4464042,0.5318491,0.54334396,0.5006598,0.5119402,0.55359584,-0.0636982,-0.08668795,-0.0013196956,-0.023880402,-0.10719165
SH600031,0.019762973133424882,0.375,,2026-05-27,-0.0217161,0.038665242,-0.5616439,0.0,0.0,0.016949145,0.43835607,-0.0047669546,-0.12328784,1.0221982,1.0221982,0.9826746,0.9977467,1.0503563,1.158094,1.0568464,1.118568,1.2642167,1.0189515,1.0464017,1.0849229,1.0863574,1.1028979,0.0110115195,0.037813712,0.05381042,0.045635544,0.06034626,-0.0057411613,-0.011356924,-0.005863947,-0.0021963129,-0.0018208924,0.6795869,0.8268643,0.41563806,0.17950794,0.2776948,-0.0074691726,0.0047044675,-0.029215401,-0.054510806,-0.049181513,1.083385,1.1667563,1.2171104,1.2171104,1.2772088,0.9826746,0.9826746,0.9826746,0.9826746,0.9826746,1.0265357,1.0618346,1.1328623,1.120734,1.1534408,1.0155925,1.0216545,1.0265357,1.0489453,1.0489453,0.2,0.1,0.05,0.033333335,0.016666668,0.17203167,0.09411795,0.073902465,0.073902465,0.05882299,0.2,0.1,0.4,0.6,0.016666668,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.6,-0.4,-0.98333335,-0.30161473,-0.23761326,0.42209765,0.3230421,-0.02181868,-0.35830125,-0.3492437,0.38644066,0.36605296,0.16947635,0.2,0.2,0.4,0.33333334,0.3,0.6,0.7,0.55,0.6333333,0.6666667,-0.4,-0.5,-0.15,-0.3,-0.36666667,0.048506267,0.04375168,0.42778748,0.38388392,0.38868147,0.95149374,0.95624834,0.5722125,0.61611605,0.6113185,-0.9029875,-0.9124966,-0.14442503,-0.23223212,-0.22263707,0.8539229,0.80351204,0.91824955,0.79962045,0.7162336,0.22909577,0.19022427,0.34368968,0.33011094,0.2850291,1.0876765,1.1761973,1.4337528,1.5822259,1.3775309,0.6357365,0.56127113,0.5469145,0.5359408,0.51856434,0.36426347,0.43872887,0.45308545,0.46405917,0.48143563,0.27147305,0.12254227,0.09382909,0.07188163,0.037128735
SH601186,0.019498895657142423,0.5,,2026-05-27,-0.0094936425,0.01898736,-0.49999803,0.0031645973,0.16666862,0.00632912,0.33333334,-0.00632912,-0.33333334,1.0095847,1.0127796,0.9936102,1.000842,1.0368364,1.0780065,1.0877572,1.1170098,1.1755146,1.0140845,1.0315276,1.0554171,1.0714698,1.1069881,0.00938272,0.02087414,0.028492356,0.032922763,0.046910703,-0.005633798,-0.006625296,-0.0044061947,-0.0035308285,-0.0025218574,0.90133256,0.9234318,0.8370256,0.89137906,0.8814486,-0.0028168953,-0.0017137721,-0.013558254,-0.020272817,-0.032593276,1.0419835,1.0798967,1.0881077,1.116384,1.2121259,0.9936102,0.9936102,0.9936102,0.9936102,0.9936102,1.0190682,1.0530877,1.0801734,1.100975,1.151246,1.0104009,1.0138679,1.0242686,1.0377032,1.0777898,0.2,0.1,0.05,0.033333335,0.016666668,0.1320932,0.07405307,0.06761855,0.052045178,0.029241752,0.2,0.1,0.05,0.1,0.18333334,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.95,-0.9,-0.81666666,-0.9715117,0.27711344,-0.12628675,-0.3869183,0.5382414,-0.42477572,0.09894411,-0.08859475,-0.1976959,-0.07528239,0.0,0.1,0.25,0.2,0.31666666,1.0,0.9,0.75,0.73333335,0.6,-1.0,-0.8,-0.5,-0.53333336,-0.28333333,0.0,0.14000009,0.22068991,0.20000023,0.32911396,1.0,0.8599999,0.7793101,0.7999998,0.67088604,-1.0,-0.71999985,-0.55862015,-0.59999955,-0.3417721,0.85858864,0.9021997,0.8783965,0.8350112,1.0668541,0.10481831,0.1184721,0.15081906,0.1642994,0.4899894,0.7456107,0.50731534,0.69101244,0.82302165,1.2995353,0.9377541,0.61270404,0.5128761,0.55073816,0.4638304,0.062245905,0.38729596,0.4871239,0.44926187,0.5361696,0.8755082,0.22540806,0.025752196,0.10147625,-0.07233917
SH600276,0.01947833416512914,0.625,,2026-05-27,0.030482817,0.058306087,0.52280676,0.019026231,0.3263164,0.008797038,0.15087683,0.020253625,0.34736723,0.9704189,1.0184634,0.9618821,0.9915832,1.0074043,1.1044854,1.1082422,1.1282114,1.1214893,0.9930699,1.0171027,1.0470423,1.0690174,1.0822068,0.018138329,0.03411106,0.04154165,0.04698214,0.04118513,-0.0059686494,-0.010196707,-0.0057274895,-0.0046605463,-0.0010794968,0.27070582,0.81910753,0.6653178,0.76262283,0.20953748,0.018867388,0.028782431,0.007368921,-0.0014394334,-0.050361726,1.0437839,1.1218865,1.1639994,1.1639994,1.1639994,0.9618821,0.9618821,0.9618821,0.9618821,0.9618821,1.0034578,1.042836,1.0849097,1.1097047,1.1141341,0.9764384,0.9937982,1.0059235,1.0195036,1.0560831,0.8,0.4,0.2,0.13333334,0.06666667,0.4654099,0.23823047,0.18859303,0.18859303,0.18859303,0.2,0.1,0.45,0.6333333,0.81666666,1.0,1.0,1.0,1.0,1.0,-0.8,-0.9,-0.55,-0.36666667,-0.18333334,0.5868067,0.19262935,0.23195687,-0.0962266,-0.18023829,0.5911454,0.54879576,0.51308674,0.41385227,0.27369085,0.4,0.2,0.3,0.33333334,0.38333333,0.6,0.8,0.7,0.6666667,0.6166667,-0.2,-0.6,-0.4,-0.33333334,-0.23333333,0.45461288,0.20756951,0.33151135,0.3663313,0.4437487,0.54538715,0.7924305,0.6684886,0.63366866,0.5562513,-0.09077426,-0.584861,-0.3369773,-0.26733738,-0.11250259,0.87354636,0.8542168,0.9270069,0.8450561,0.69465816,0.14746806,0.11502898,0.4347788,0.39060262,0.344473,0.6255214,0.5748473,1.5339173,1.4697227,1.401819,0.56431353,0.39764625,0.53407586,0.5220129,0.51713705,0.43568647,0.60235375,0.46592414,0.47798714,0.48286292,0.12862709,-0.20470747,0.06815169,0.044025745,0.034274153
SZ002463,0.018658744143522678,0.75,,2026-05-27,-0.014745449,0.056831338,-0.25945982,0.03294681,0.5797296,0.0091390805,0.16081059,-0.03855318,-0.6783788,1.0149661,1.048406,0.99072415,1.0166091,0.80738556,0.87755346,0.7943339,0.6852504,0.6622842,0.9384391,0.8749024,0.8505029,0.82074785,0.72236633,0.09171334,0.09114238,0.070519924,0.07492111,0.11477227,0.053370684,0.025035618,0.007846058,0.0067351647,0.0058764666,0.8466044,0.69165146,0.4332589,0.6263106,0.79957366,-0.04518046,0.012437303,0.074959524,0.081592284,0.10427791,1.0506608,1.0506608,1.0506608,1.0506608,1.0506608,0.8028633,0.7662285,0.7662285,0.670422,0.5392279,1.0079029,0.9641545,0.87987643,0.84718734,0.81328636,0.8729986,0.806466,0.8021793,0.7716551,0.6102737,0.8,0.9,0.95,0.96666664,0.98333335,0.79555535,0.82188773,0.82188773,0.8667656,0.9009432,0.8,0.9,0.95,0.96666664,0.98333335,0.2,0.4,0.7,0.033333335,0.11666667,0.6,0.5,0.25,0.93333334,0.8666667,0.8901579,0.8413241,0.8356653,0.24309216,0.055150308,0.11709454,0.28241357,0.28410986,0.2188205,0.3115774,0.8,0.6,0.65,0.7,0.6166667,0.2,0.4,0.3,0.26666668,0.36666667,0.6,0.2,0.35,0.43333334,0.25,0.8545357,0.6624309,0.7023181,0.70788646,0.6284101,0.14546429,0.33756915,0.2976819,0.29211354,0.3715899,0.7090714,0.3248617,0.4046362,0.41577289,0.2568202,0.98051596,0.777813,0.6960923,0.75851053,0.8055628,0.13772412,0.24369738,0.19645685,0.2099398,0.2664555,0.68784106,0.9933265,1.2667847,1.1135018,1.0294178,0.8106566,0.61013174,0.5145695,0.51375645,0.48104146,0.1893434,0.38986823,0.4854305,0.48624352,0.51895857,0.6213132,0.22026351,0.029138984,0.027512968,-0.037917085
SH601066,0.01708809265138642,0.5,,2026-05-27,0.018018028,0.033033002,0.54545534,0.0077220327,0.2337672,0.0072929426,0.22077745,0.017588938,0.5324656,0.9823009,1.0075854,0.975137,0.9912127,0.9408171,0.9633448,0.90301645,0.9179076,0.9996182,0.9656358,0.95204276,0.9535892,0.94184804,0.9422553,0.03281918,0.026488008,0.026182605,0.027358714,0.031080922,0.016189374,0.005979614,0.0013358138,0.0018919666,-0.00023673373,0.6083375,0.46715298,0.09110331,0.37062716,0.017694255,0.0019854887,0.021048954,0.033720594,0.03071843,0.06472831,1.0160538,1.0160538,1.0160538,1.0160538,1.0160538,0.924543,0.9228943,0.89880264,0.89880264,0.880594,0.9996946,0.9641848,0.9732722,0.969454,0.9710577,0.9423444,0.9336388,0.93119514,0.9195877,0.9136312,1.0,1.0,1.0,1.0,0.98333335,0.82456964,0.82767445,0.8630823,0.8630823,0.88148683,0.8,0.9,0.95,0.96666664,0.98333335,0.4,0.4,0.05,0.33333334,0.45,0.4,0.5,0.9,0.6333333,0.53333336,0.79206365,0.8074779,0.7404172,0.82557106,0.56488836,0.7895821,0.7555386,0.75321347,0.7242642,0.5352926,0.8,0.6,0.55,0.5,0.5,0.2,0.4,0.4,0.46666667,0.48333332,0.6,0.2,0.15,0.033333335,0.016666668,0.7557756,0.6159421,0.6778712,0.631579,0.50031304,0.24422444,0.3840579,0.3221288,0.36842102,0.49968693,0.5115511,0.2318842,0.3557424,0.263158,0.0006261379,1.0061834,0.66897297,0.5993925,0.48108342,0.3916522,0.57586485,0.5256356,0.4214031,0.38187173,0.29416025,1.4625275,1.9848163,1.9750986,2.392859,2.4756234,0.5846546,0.59016186,0.5654081,0.52399415,0.53424305,0.41534537,0.4098381,0.4345919,0.47600582,0.46575698,0.16930927,0.18032376,0.1308162,0.047988333,0.06848604
SH600018,0.017063250459168684,0.75,,2026-05-27,-0.007873973,0.01574805,-0.49999666,0.0039370917,0.250005,0.0039369864,0.24999833,-0.007874078,-0.50000334,1.0079365,1.0119048,0.99603176,1.0012187,1.0140845,1.0164319,0.971831,0.9917841,1.0058686,1.0082159,1.0106807,1.0043427,0.9965571,1.004284,0.005182954,0.0062217573,0.015673565,0.017579788,0.017286189,-0.0026995346,-0.00094608194,0.0016131862,0.0014262052,-0.0003112821,0.67820835,0.21195461,0.3707673,0.51008016,0.09890304,-0.0028168764,-0.006423365,-0.019667983,-0.017237093,0.0048987926,1.0244612,1.0244612,1.0244612,1.0244612,1.0412426,0.99603176,0.99603176,0.96389765,0.96389765,0.96389765,1.0112677,1.0140845,1.0140845,1.0140845,1.0176055,1.0065727,1.007277,0.9983568,0.97840375,0.99061036,0.2,0.1,0.25,0.5,0.34166667,0.13958225,0.13958225,0.59610784,0.59610784,0.4667705,0.2,0.6,0.8,0.8666667,0.05,1.0,1.0,0.1,0.4,0.7,-0.8,-0.4,0.7,0.46666667,-0.65,0.016727826,0.4556122,0.5039037,0.44363952,0.44265208,-0.6121323,0.46868998,0.41441786,0.13909389,-0.061814886,0.2,0.2,0.4,0.36666667,0.41666666,0.6,0.7,0.45,0.53333336,0.51666665,-0.4,-0.5,-0.05,-0.16666667,-0.1,0.16666584,0.3653842,0.6132075,0.52380943,0.49354002,0.83333415,0.63461584,0.3867925,0.47619057,0.50645995,-0.66666836,-0.26923165,0.226415,0.047618873,-0.012919944,0.9522765,1.0919932,1.1033502,1.0247649,1.2340555,0.095347025,0.21762614,0.32053712,0.3592556,0.59730273,0.7233818,1.0669286,1.0275607,1.048819,1.3138778,0.5826292,0.47342116,0.54349184,0.5178721,0.5009793,0.41737077,0.52657884,0.45650816,0.4821279,0.49902073,0.16525844,-0.053157687,0.08698366,0.035744194,0.0019585753
SZ002001,0.01687084059109585,0.75,,2026-05-27,-0.020447312,0.035143774,-0.5818189,0.0031948946,0.09090926,0.011501568,0.32727185,-0.012140639,-0.3454563,1.0208741,1.0241357,0.98825836,0.99871624,1.0179393,1.0737156,1.1350325,1.1934153,1.0130467,1.0116794,1.0291615,1.0646794,1.101133,1.1276174,0.017042713,0.027722605,0.04870572,0.07171266,0.07091219,0.00012963027,-0.007167689,-0.007414238,-0.007616192,-0.0020593775,0.00014463565,0.61277586,0.811038,0.87414974,0.257235,-0.011938615,0.0030931542,0.005755926,0.00930178,-0.066865735,1.0391442,1.1210057,1.161122,1.2654952,1.3108295,0.98825836,0.98825836,0.98825836,0.98825836,0.98825836,1.0303379,1.0429275,1.1118717,1.1461849,1.1839578,0.99915534,0.99987036,1.0278581,1.0313805,1.0652324,0.6,0.3,0.15,0.1,0.05,0.23074488,0.08845116,0.06792438,0.042352423,0.0364002,0.4,0.1,0.05,0.033333335,0.16666667,1.0,1.0,1.0,1.0,1.0,-0.6,-0.9,-0.95,-0.96666664,-0.8333333,0.15204361,0.0145231495,0.1549929,0.38093135,0.41531938,0.18376033,-0.17660606,-0.11812709,-0.16543964,0.13090202,0.4,0.3,0.35,0.4,0.45,0.6,0.7,0.65,0.6,0.55,-0.2,-0.4,-0.3,-0.2,-0.1,0.43764532,0.3171523,0.3314367,0.36674085,0.49583846,0.5623547,0.68284774,0.6685633,0.6332592,0.50416154,-0.12470937,-0.36569545,-0.3371266,-0.2665183,-0.008323101,0.944653,0.9151522,1.0541557,1.1400579,1.4746604,0.18125911,0.16727044,0.38373604,0.37829074,0.6093087,0.3342438,0.8063693,1.0946587,0.9758156,1.1346395,0.6886244,0.5067829,0.51069605,0.49454618,0.4855038,0.3113756,0.49321714,0.48930392,0.5054538,0.5144962,0.3772488,0.013565723,0.021392155,-0.010907625,-0.028992405
SH600061,0.015638878130771625,0.875,,2026-05-27,-0.007668773,0.02914117,-0.2631594,0.012269953,0.4210522,0.009202444,0.31578842,-0.010736282,-0.36842316,1.007728,1.0200928,0.9907264,1.0015204,0.99530965,1.0448718,1.0123515,1.0695748,1.1530645,0.99593496,1.0008912,1.0160413,1.0290287,1.0624661,0.010241087,0.012518902,0.02129234,0.028944142,0.04649282,0.0034083747,-0.0018411124,-0.0018963915,-0.0025848337,-0.0024192235,0.27691254,0.19826205,0.27763695,0.6180812,0.82581,-0.002751742,0.0073937923,0.0019744122,0.008451492,0.008900935,1.0277839,1.0479228,1.0633699,1.0865631,1.1561558,0.9767581,0.9752057,0.9752057,0.9752057,0.9752057,1.0018449,1.0079738,1.0379925,1.0547217,1.1152283,0.99002504,0.9934334,0.9965604,1.0037524,1.0120388,0.8,0.6,0.3,0.2,0.1,0.4554926,0.34096894,0.28122845,0.22265498,0.13702278,0.2,0.1,0.45,0.06666667,0.016666668,0.4,0.4,0.7,0.8,0.9,-0.2,-0.3,-0.25,-0.73333335,-0.8833333,0.37297636,-0.10150992,0.30631405,-0.3213075,-0.28904882,0.4660764,0.23499663,0.31407872,0.20125192,0.033539277,0.6,0.4,0.45,0.36666667,0.41666666,0.4,0.6,0.55,0.6333333,0.53333336,0.2,-0.2,-0.1,-0.26666668,-0.11666667,0.54335177,0.32936966,0.4711046,0.38233724,0.38629496,0.4566482,0.67063034,0.5288954,0.6176627,0.61370504,0.08670358,-0.3412607,-0.0577908,-0.2353255,-0.22741006,1.1956769,1.0784868,1.2753158,1.1592835,1.0289302,0.31579024,0.2853075,0.42518526,0.4166855,0.38812453,0.7068741,0.5513074,1.0011004,1.0083548,1.1969342,0.55886674,0.49225953,0.49924105,0.4750377,0.4964938,0.44113326,0.50774044,0.50075895,0.5249623,0.50350624,0.117733486,-0.015480924,-0.0015178656,-0.049924634,-0.007012441
SH601658,0.01439178406994765,0.875,,2026-05-27,0.0,0.010020053,0.0,0.004007962,0.3999941,0.006012091,0.60000587,0.0020041286,0.20001177,1.0,1.0040079,0.9939879,0.99900866,0.9838235,1.0014706,1.0367647,1.0014706,0.9970588,0.9941176,0.99470586,1.0057353,1.012353,1.0119117,0.006493961,0.007076504,0.015207386,0.017586099,0.015766118,0.0039705997,-0.00028520045,-0.0021627578,-0.0013701494,-6.349814e-05,0.9346154,0.014889303,0.70790446,0.4704338,0.0049473466,-0.0020588296,0.0065775453,0.014810941,0.0075142602,-0.010038538,1.0040079,1.0093557,1.046896,1.056142,1.056142,0.97568166,0.97568166,0.97568166,0.97568166,0.97568166,1.0,1.0,1.0135293,1.0314705,1.0255882,0.9888235,0.9888235,0.9952941,0.99558824,0.9970588,0.9,0.85,0.425,0.3,0.25833333,0.85850734,0.7221705,0.34148082,0.30224013,0.30224013,0.8,0.1,0.05,0.23333333,0.6166667,0.4,0.7,0.85,0.9,0.95,0.4,-0.6,-0.8,-0.6666667,-0.33333334,-0.12638691,-0.09236248,0.12837777,0.2592354,0.1260079,0.05034388,-0.34163356,-0.28165987,0.36949,0.10101071,0.8,0.5,0.35,0.4,0.46666667,0.0,0.3,0.55,0.5,0.48333332,0.8,0.2,-0.2,-0.1,-0.016666668,1.0,0.4838709,0.33333305,0.4961832,0.503125,0.0,0.5161291,0.666667,0.50381684,0.496875,1.0,-0.032258205,-0.33333394,-0.007633627,0.006250021,1.0473709,1.0970674,1.122707,1.1746573,1.3038186,0.14904068,0.18879722,0.2235553,0.31799403,0.37197107,0.74264973,1.0372046,1.0053308,1.1466491,1.1705488,0.48607808,0.5089256,0.5087722,0.50467354,0.4914938,0.5139219,0.49107438,0.4912278,0.49532643,0.50850624,-0.027843812,0.017851237,0.01754437,0.009347116,-0.01701242
